-0.933060,-0.340072,0.381271,-0.155027,-0.587470,-0.499743
0.273117,0.727245,-0.396689,-0.950152,-0.270015,0.530762
-0.364279,-0.728543,-0.786510,0.521343,-0.836655,0.101912
0.129304,0.486541,0.963520,-0.562300,-0.091208,0.037308
0.147684,0.110462,0.457093,0.257748,0.592256,0.167432
-0.450467,0.659196,0.827360,0.930804,-0.495830,-0.760110
-0.568939,0.777287,0.967135,0.034372,0.827134,-0.302880
-0.434866,-0.537145,-0.031423,-0.221375,0.984198,0.131922
0.880537,0.113502,-0.381537,0.844058,0.551201,0.527255
-0.118634,-0.301115,-0.362283,-0.661542,0.956633,-0.770027
0.505890,-0.493834,0.889169,0.333250,-0.563030,-0.606661
0.573140,-0.131969,-0.829375,0.540275,0.902404,0.997760
-0.762604,-0.532462,-0.539385,0.205973,0.246163,-0.555187
-0.662105,0.126700,0.558315,-0.043642,-0.029242,0.109516
-0.516387,0.852124,0.808401,0.121329,-0.809418,0.765034
0.351302,0.696472,-0.728800,0.240472,0.029722,-0.291830
0.633810,-0.397138,0.576201,0.804436,-0.856863,0.478604
0.802195,-0.619467,0.946142,-0.737190,0.586506,0.192305
-0.292377,0.924401,-0.680994,-0.734062,-0.119241,0.289764
0.375454,0.364371,0.141887,0.183855,-0.514299,0.332469
-0.051111,0.837003,0.028941,0.220088,0.077475,-0.941338
0.928258,-0.288715,-0.338476,0.504459,-0.484279,-0.195339
-0.016937,-0.682084,0.185194,-0.070795,-0.419274,-0.228300
-0.878489,0.288349,-0.303899,-0.559484,0.554287,0.576860
0.730280,-0.070259,-0.058769,-0.127833,-0.886404,0.426932
-0.795364,0.062484,0.263935,0.233577,-0.717427,-0.658590
0.292239,-0.789169,0.052695,0.953763,0.715289,0.568416
-0.241576,-0.301647,0.886333,0.943618,0.627558,-0.532941
-0.284682,0.749069,0.755408,0.411419,-0.810415,0.309695
-0.011721,0.919865,-0.760564,0.929511,-0.207968,-0.646969
0.356443,-0.003332,0.415516,-0.379622,-0.769755,0.698088
-0.038212,0.522484,0.908919,-0.985516,0.476247,0.624209
0.582900,-0.765329,-0.677439,0.469232,-0.821711,0.950119
0.936291,-0.106393,0.699188,0.691699,-0.694973,0.888773
0.001394,0.293306,0.808638,0.240830,0.222816,-0.399330
0.593861,-0.420741,0.597338,0.009377,0.199637,0.827583
-0.292535,-0.838575,0.350067,-0.383616,-0.824091,-0.173686
-0.759407,0.758809,0.060985,-0.436846,0.228041,0.239274
-0.486727,0.164332,-0.867119,-0.787539,-0.143968,-0.562092
-0.898766,0.857426,0.731214,0.909872,0.098256,-0.045970
-0.489459,-0.307883,0.533289,-0.892121,0.701493,-0.267073
0.935462,-0.591042,-0.105648,0.285529,0.025343,0.070261
-0.888158,0.265935,-0.170930,0.172827,0.829089,-0.942889
-0.587899,-0.657638,0.221444,-0.455018,-0.445177,-0.922525
-0.017110,-0.343943,0.934901,-0.285896,-0.434072,0.033157
0.668134,0.076470,0.725274,0.201423,0.184349,0.426767
0.934350,0.119811,0.835726,-0.171298,-0.594660,-0.138932
0.898963,-0.482817,-0.872997,-0.271967,0.690010,0.956093
-0.214855,-0.897889,-0.701545,-0.993411,-0.352907,-0.146722
-0.915936,0.629982,0.509335,-0.981035,-0.655914,-0.924737
0.052122,-0.987781,0.151733,-0.222604,0.213643,-0.663918
-0.795837,0.147992,0.455894,-0.960111,0.976694,0.861234
-0.099043,0.875657,-0.621583,0.027960,-0.396309,-0.931573
-0.015947,0.388835,-0.829463,0.282508,0.395424,-0.182370
-0.864214,0.479488,-0.552388,0.645121,0.498453,-0.208302
0.720384,-0.449425,-0.196083,-0.127883,0.327971,-0.982440
0.208199,0.532135,0.165552,-0.335907,0.572023,0.142246
-0.474673,-0.527020,0.017904,-0.096256,0.500940,0.621595
-0.027829,-0.515007,0.010430,0.142708,0.767501,-0.594146
0.960338,0.903286,0.885342,-0.592050,0.548407,0.383795
0.199648,0.268790,0.934371,-0.996435,-0.859093,0.262342
-0.978875,0.349106,-0.205523,0.186677,-0.986801,-0.633500
-0.671076,-0.461474,-0.160520,0.346827,0.442270,-0.659580
-0.031578,-0.585559,-0.174587,0.978852,0.557149,-0.407087
-0.615294,0.517487,-0.503801,-0.729952,0.925437,-0.955394
0.653843,0.125085,0.313396,0.588214,0.128650,0.454304
-0.149444,0.149775,-0.196590,0.645033,-0.663548,-0.183391
-0.988467,-0.334624,0.355136,-0.148987,-0.987797,-0.202594
0.191433,-0.019375,0.211847,-0.983155,-0.040523,-0.231003
-0.390241,0.344183,-0.713516,0.105958,0.614231,-0.788079
0.150564,0.268074,0.337006,-0.536039,-0.143712,-0.534343
0.918264,0.706844,0.615432,-0.278326,0.351877,0.951884
0.538284,0.363410,-0.382740,-0.106581,-0.785577,-0.370537
0.690825,0.405856,0.610088,-0.097327,0.422701,-0.430435
0.671670,-0.967540,0.913748,0.958153,0.138418,0.527979
-0.829925,-0.711018,-0.203947,0.507081,-0.247057,0.652341
0.972738,-0.328793,0.359185,0.588170,0.392882,-0.288937
0.540054,-0.068835,-0.925527,-0.842686,0.824584,-0.711104
-0.213223,0.515410,0.694752,-0.603135,-0.581917,0.117453
-0.033570,-0.910248,0.149913,-0.119822,-0.952094,-0.711669
-0.591843,-0.782019,-0.422687,0.204210,0.725062,0.330256
-0.143450,0.697800,-0.998537,-0.784264,0.285969,0.394345
-0.073202,-0.173977,-0.674490,0.001271,-0.016664,-0.849905
0.290168,0.770113,0.665505,-0.015080,-0.833022,-0.916413
-0.897627,0.133408,-0.826660,0.252286,-0.986414,-0.778754
0.540618,-0.578257,-0.560774,-0.882069,0.625952,-0.835712
0.448187,-0.517497,0.862088,0.449650,-0.301762,0.148057
-0.156005,0.625036,0.974080,0.169506,-0.373692,-0.042584
0.319600,0.916475,-0.272471,-0.014895,-0.098605,-0.105493
0.068693,0.003768,-0.972085,0.242032,-0.743945,-0.958499
0.463278,0.796672,-0.536756,0.902504,0.914603,-0.910804
-0.933207,0.362790,-0.428301,0.928881,-0.187559,0.269937
0.076938,0.656436,-0.105027,0.051018,-0.174058,0.521281
-0.991566,-0.854458,0.437756,-0.264036,0.130647,-0.660849
0.630471,-0.800660,0.342919,0.658386,0.441372,0.598974
0.699887,-0.095350,0.395646,-0.836869,-0.192846,0.310249
-0.747673,-0.126053,-0.326960,-0.175974,-0.197172,0.485480
-0.906038,0.879766,0.141916,-0.011065,-0.069217,0.967858
-0.489784,-0.060782,-0.886600,0.947972,0.675181,0.244047
-0.712877,0.305652,0.443387,0.630042,-0.035961,-0.115241
0.229016,-0.336074,0.789409,-0.375337,-0.172943,-0.403437
0.934912,0.079384,0.470510,-0.392048,0.903410,-0.726662
-0.906568,0.997372,-0.846897,0.235348,-0.013693,0.083887
0.203206,0.496523,-0.976896,0.316606,0.444495,0.698286
-0.439347,0.731618,0.003938,-0.995960,0.361660,0.967977
-0.111201,-0.409323,-0.368097,-0.321793,0.215339,0.458960
0.274770,0.150252,-0.461656,-0.254720,0.758204,-0.558246
0.018618,0.851635,-0.560874,0.171721,0.086984,0.425433
-0.744392,-0.709810,-0.078044,-0.721288,0.606796,-0.633549
0.976998,-0.832551,-0.901931,-0.019064,-0.828511,0.459729
-0.051087,0.060288,-0.949594,0.580816,0.738495,0.265746
0.039776,0.013265,-0.584003,0.578120,0.758546,-0.825799
-0.980126,-0.222836,-0.974164,-0.540999,0.948885,0.112820
0.884434,-0.795507,0.403010,-0.193610,-0.516795,0.009805
0.172841,-0.539797,0.177254,0.270911,0.441139,0.348743
-0.269360,-0.609948,-0.590969,-0.218954,0.970867,-0.852474
-0.953208,0.010643,0.160791,-0.537211,-0.411236,-0.080663
-0.363011,-0.391362,0.696500,-0.337175,0.067639,0.645386
0.775645,-0.047928,0.849879,0.178654,0.758463,-0.666916
-0.811540,-0.068696,-0.206713,0.365714,-0.797785,-0.765574
-0.285542,-0.067145,-0.375523,0.123489,0.713901,-0.404655
0.271015,0.760692,0.605988,-0.568195,-0.776519,-0.805248
0.351142,-0.139530,-0.196610,0.047643,0.523296,0.871029
-0.306972,0.298941,-0.176899,-0.457093,-0.522405,-0.418436
-0.124009,-0.333945,0.512868,0.669278,-0.968231,0.715082
0.903703,-0.253773,-0.352063,-0.471819,0.869716,-0.638162
0.123525,0.140730,-0.877470,-0.270486,0.572536,-0.653988
-0.075735,-0.076322,0.206482,0.727655,0.971321,-0.270222
0.598684,-0.335651,-0.971282,-0.578215,0.207256,-0.493686
0.003349,-0.916754,0.172369,-0.483783,0.752524,0.204138
-0.768701,0.656227,0.950365,-0.120764,-0.815592,0.820081
0.241074,0.307933,-0.039189,0.363605,-0.962553,-0.466653
0.709616,-0.038288,0.457025,-0.083902,-0.310632,0.428346
0.645876,-0.711948,-0.907305,0.674594,-0.290163,0.299950
-0.819092,0.713185,0.383197,0.353276,-0.770598,0.135720
-0.442586,-0.539299,-0.208053,-0.492221,0.339937,-0.023645
-0.672140,-0.418989,-0.715712,0.288671,0.944616,-0.678265
0.822019,0.654232,0.283447,0.279044,-0.429670,0.972815
-0.292610,-0.783794,-0.739134,-0.199915,0.890800,-0.029297
-0.899965,-0.928292,-0.316111,0.483231,0.424984,-0.086709
-0.381048,0.982398,0.373992,0.410899,-0.509823,-0.286071
-0.612746,-0.181962,0.294940,-0.328457,-0.893291,0.239556
-0.006722,0.928728,-0.106211,-0.723275,0.207772,0.464119
-0.750460,0.915162,0.680325,-0.489594,-0.284754,0.571125
0.481109,-0.184719,0.642833,-0.835002,-0.701488,0.067817
0.078288,-0.082536,0.050215,-0.547720,-0.671637,0.540393
0.166209,-0.284382,-0.641570,-0.538851,0.387160,-0.534861
0.700705,-0.619562,-0.606133,-0.405506,-0.342837,0.601639
-0.941387,-0.093297,0.516800,0.738938,0.417109,-0.767954
0.310063,-0.101782,0.047327,-0.047104,0.063216,0.345840
-0.979286,-0.858496,-0.736696,0.070929,-0.406216,-0.408333
-0.388678,0.759993,0.307284,-0.030248,-0.778858,-0.305555
0.434891,0.921847,0.074883,0.828758,-0.483658,0.732046
0.430396,-0.425046,-0.361252,-0.052804,-0.686108,-0.944143
0.179242,0.623956,-0.045925,-0.773430,-0.423148,-0.982709
0.572409,-0.402434,-0.841204,0.835713,0.668494,-0.247420
-0.572620,-0.720184,-0.487427,0.734664,0.249568,-0.266285
-0.570891,-0.315542,-0.344437,0.503992,-0.486784,0.171904
0.236037,0.943612,0.746859,0.874786,-0.109191,-0.939249
0.930643,-0.929949,0.684707,-0.115281,-0.703379,-0.738441
-0.097990,0.869030,-0.140875,0.060806,0.704743,-0.472381
0.813386,-0.867877,-0.192565,-0.674041,0.866787,-0.942997
0.059674,-0.704104,-0.258539,0.715237,0.799888,0.254677
-0.112859,0.035925,0.198290,-0.366000,-0.089289,-0.910901
-0.305249,-0.158646,-0.840850,-0.620542,0.726073,-0.544229
-0.358983,-0.371917,-0.675199,0.500141,0.688889,-0.970455
-0.972240,0.502274,-0.838332,-0.164805,0.828233,-0.971545
-0.107802,-0.112092,-0.675649,0.633659,-0.396855,-0.875761
-0.111663,0.490286,0.160164,-0.913373,-0.875714,-0.929125
-0.824275,-0.180963,-0.087770,-0.665124,0.198495,-0.361698
-0.209353,0.839512,0.266385,0.115448,0.339653,-0.044726
0.144993,0.367413,-0.542452,0.306660,-0.797391,-0.714218
0.335115,0.094807,0.173689,0.659466,-0.271534,0.776834
0.783705,0.616803,0.267120,-0.056131,0.703430,0.391406
0.014745,0.879155,-0.789557,0.926975,-0.785969,0.408938
-0.434723,0.004678,0.248449,0.831662,-0.879874,-0.411898
-0.213064,0.265118,0.955516,0.244484,-0.428221,-0.841876
0.530266,0.906894,0.252931,-0.296045,0.566360,0.981398
-0.519211,0.350065,0.598201,0.747909,-0.706066,0.301631
0.139315,0.308679,0.180786,0.349759,0.235654,0.394817
-0.241304,0.800931,-0.600505,-0.992854,0.632593,-0.480379
-0.404752,-0.580471,0.784739,-0.449236,0.664013,-0.643483
-0.291112,0.194278,-0.736589,0.961820,0.898233,0.829771
0.943217,-0.620978,0.179835,0.541418,-0.873068,0.473770
-0.156951,0.266247,-0.217551,-0.976165,-0.383994,-0.981898
0.418653,0.374702,0.819033,0.818148,0.381848,0.451626
-0.662232,0.977097,0.871154,-0.877493,-0.472140,0.535167
-0.520976,0.236749,-0.270555,-0.257564,0.198568,-0.372322
-0.427794,0.141785,0.006701,0.752042,-0.316796,0.133633
0.225811,0.526253,-0.600120,-0.991740,0.550088,0.015886
-0.973638,-0.031259,-0.609412,0.845395,-0.213112,0.772437
0.297021,0.124656,0.749533,0.168175,0.247163,-0.722606
-0.296658,0.726187,0.514142,0.432787,-0.531377,-0.287290
